,ID,Name,T,density,ave:en_allen,ave:vdw_radius,sum:num_unfilled,var:boiling_point,var:hhi_p,var:num_unfilled,var:num_p_unfilled,var:num_s_unfilled,var:num_s_valence,max:hhi_p,max:num_unfilled,max:num_p_unfilled,max:num_s_unfilled,min:electron_affinity,min:lattice_constant,min:num_s_valence,DC1,PC2,SC4
3476,mp-755635,Ho2Pt2O7,700,10.22757175,16.91880627,177.2727273,48,2860915.941,12793388.43,0.148760331,0.925619835,0.148760331,0.148760331,9500,3,2,1,1.4611135,3.58,1,13.95686857,1,1590.44751
3477,mp-755695,Li2CoGeO4,700,3.864635957,14.8605,172.875,68,1533143.752,2839375,0.859375,1.75,0.1875,0.1875,5300,4,4,1,0.618049,2.51,1,13.32660012,1.04926922,1738.381521
3478,mp-755697,V2O3F,700,4.195757862,17.83433333,169.5,84,2818107.537,1570000,6.25,0.805555556,0,4.93E-32,3300,7,2,0,0.525,3.02,2,13.65686643,1.169553303,1388.371294
3479,mp-755701,LiMnSbO4,700,4.81579026,16.13028571,171.5714286,68,771908.6841,6393877.551,1.387755102,1.102040816,0.12244898,0.12244898,7900,5,3,1,0.618049,3.49,1,13.8232824,1.474737072,1540.545061
3480,mp-755709,LiFeO2,700,4.175529534,14.688,172.5,36,1434037.877,1186875,1.1875,1,0.1875,0.1875,2900,4,2,1,0.151,2.87,1,13.21445278,2.197342464,1258.111903
3481,mp-755723,Er2Pb2O7,700,9.267156692,16.978236,175.0909091,52,1542832.33,11460495.87,0.595041322,1.454545455,0,0,9500,4,4,0,0.35674316,3.56,2,14.03057174,1,1631.740951
3482,mp-755756,Y2TeO2,700,5.722530153,13.7484,194.8,24,2534463.473,18108000,11.76,0.96,0,0,9800,9,2,0,0.307,3.65,2,13.22055551,1,1646.521182
3483,mp-755869,Dy2Mn2O7,700,7.188573095,16.97074717,176,64,1415856.911,11575041.32,1.537190083,0.925619835,0,0,9500,5,2,0,0.352,3.59,2,12.19304746,1,1649.277603
3484,mp-755934,LiMnSnO4,700,4.819028372,15.99457143,173.1428571,36,1021738.16,985714.2857,1.673469388,1.632653061,0.12244898,0.12244898,2900,5,4,1,0.618049,3.49,1,13.82170677,0.662330859,1122.199132
3485,mp-756107,Li2Fe3SbO8,700,4.491097059,16.09457143,171.2857143,66,1410835.734,3873112.245,0.943877551,1.086734694,0.12244898,0.12244898,7900,4,3,1,0.151,2.87,1,12.88309892,2.175128501,1816.653664
3486,mp-756117,Li2TiTeO6,700,4.348690312,15.9874,169.3,48,1104142.444,1155600,3.64,0.84,0.16,0.16,2900,8,2,1,0.079,2.95,1,13.11906502,3.443607305,1366.342221
3487,mp-756148,Sm2Pt2O7,700,9.385674235,16.74653126,178.3636364,68,2448134.001,12793388.43,5.355371901,0.925619835,0.148760331,0.148760331,9500,8,2,1,1.4611135,3.92,1,12.99621235,1,1503.13118
3488,mp-756254,LiNiSbO4,700,5.142315921,16.24314286,170.4285714,56,1159520.084,6516326.531,0.285714286,1.102040816,0.12244898,0.12244898,7900,3,3,1,0.618049,3.49,1,13.6504054,1.437760543,1458.924193
3489,mp-756275,LiTiCrO4,700,3.781342239,15.53885714,172.4285714,92,1931900.626,1200000,5.918367347,0.979591837,0.204081633,0.204081633,3100,8,2,1,0.079,2.88,1,13.47987636,4.349614445,1361.326755
3490,mp-756311,LiFeSnO4,700,4.862674553,16.03742857,173,68,1399723.748,1132653.061,1.102040816,1.632653061,0.12244898,0.12244898,2900,4,4,1,0.151,2.87,1,12.26212384,2.632812704,1354.46158
3491,mp-756347,Y2Pt2O7,700,8.263414399,16.64563636,177.6363636,72,3302495.819,13510909.09,7.289256198,0.925619835,0.148760331,0.148760331,9800,9,2,1,0.307,3.65,1,13.44942854,1,1621.739123
3492,mp-756366,LiMnNiO4,700,4.383651367,16.04314286,170.2857143,32,1265562.714,704897.9592,1.346938776,0.979591837,0.12244898,0.12244898,2900,5,2,1,0.618049,3.49,1,14.01399264,0.464527361,1090.704658
3493,mp-756405,Li4Fe3CoO8,700,4.336668891,14.70175,172.25,35,1464020.89,1287773.438,1.02734375,1,0.1875,0.1875,3100,4,2,1,0.151,2.51,1,11.93913463,2.138300982,1480.800416
3494,mp-756440,Er2Pt2O7,700,10.36134584,16.83096327,177.0909091,44,2964418.769,12793388.43,0,0.925619835,0.148760331,0.148760331,9500,2,2,1,1.4611135,3.56,1,14.02654021,1,1576.782262
3495,mp-756478,WO3,700,6.971751616,18.1875,168.5,48,6394383.907,7921875,3,0.75,0,0,7000,6,2,0,0.81626,3.16,2,12.39371543,1,1584.899599
3496,mp-756797,LiNiSnO4,700,5.175195576,16.10742857,172,30,1389392.417,978367.3469,0.693877551,1.632653061,0.12244898,0.12244898,2900,4,4,1,0.618049,3.49,1,13.63121928,0.637384157,1089.079344
3497,mp-756864,LiCrSnO4,700,4.864551817,15.91314286,173.2857143,76,1355527.707,1389795.918,2.489795918,1.632653061,0.204081633,0.204081633,3100,6,4,1,0.618049,2.88,1,13.0130972,0.94697666,1401.323958
3498,mp-757115,KSb5O13,700,5.478824141,17.93263158,172.6842105,84,638216.2677,10444099.72,0.271468144,0.448753463,0.049861496,0.049861496,7900,3,3,1,0.50147,4.51,1,14.23520116,1,1220.026147
3499,mp-757513,Li2Mn3CoO8,700,4.24276397,15.96742857,171.0714286,144,1122586.778,980867.3469,1.816326531,0.979591837,0.12244898,0.12244898,3100,5,2,1,0.618049,2.51,1,12.96690541,0.696687013,1623.654736
3500,mp-757613,Li2Co3SbO8,700,5.193233876,16.14171429,170.4285714,120,1517539.66,4142040.816,0.408163265,1.086734694,0.12244898,0.12244898,7900,3,3,1,0.618049,2.51,1,10.53791195,1.051841542,2058.875062
3501,mp-757614,LiFeO2,700,4.19392685,14.688,172.5,36,1434037.877,1186875,1.1875,1,0.1875,0.1875,2900,4,2,1,0.151,2.87,1,13.19787288,2.197342464,1258.111903
3502,mp-757688,BaNb8O14,700,6.04694116,16.12917391,180,336,5368454.658,14172967.86,6.139886578,0.952741021,0.2268431,0.2268431,8500,7,2,1,0.14462,3.3,1,8.650340954,1,1644.540889
3503,mp-757749,Li2Mn(PO4)2,700,3.144870724,16.82030769,165,232,393884.7997,856686.3905,0.946745562,0.982248521,0.130177515,0.130177515,2900,5,3,1,0.618049,3.49,1,14.41794098,0.663640389,1191.858083
3504,mp-758062,Li2NbCo3O8,700,4.900693819,15.89885714,171.2857143,136,2551494.729,4677755.102,1.959183673,0.979591837,0.168367347,0.168367347,8500,7,2,1,0.618049,2.51,1,11.56765891,1.111464364,2157.464885
3505,mp-758202,Li2NbCr3O8,700,4.342510565,15.66528571,172.5714286,86,2396865.74,4677755.102,4.209183673,0.979591837,0.244897959,0.244897959,8500,7,2,1,0.618049,2.88,1,13.4645991,1.035472495,1856.376068
3506,mp-758233,Nb9PO25,700,4.287221691,17.78257143,169.7714286,232,4605415.811,12111428.57,4.729795918,0.82122449,0.191020408,0.191020408,8500,7,3,1,0.746607,3.3,1,13.96646895,1,1643.799353
3507,mp-758845,Ba5Nb2O10,700,5.66985394,15.07852941,193.8823529,68,2585019.87,6557093.426,4.117647059,0.968858131,0.103806228,0.103806228,8500,7,2,1,0.14462,3.3,1,12.15732785,3.40984448,1770.489966
3508,mp-759223,Sn(SO4)2,700,3.508062353,19.29909091,163,192,504921.8268,356528.9256,0.330578512,0.330578512,0,0,2600,4,4,0,1.112067,5.82,2,15.18585717,0.173142032,699.6879752
3509,mp-759342,Nb9AsO25,700,4.387195983,17.77542857,169.9142857,232,4593235.811,12113763.27,4.729795918,0.82122449,0.191020408,0.191020408,8500,7,3,1,0.804,3.3,1,13.94836472,1,1645.031343
3510,mp-759747,Sr4(NiO3)3,700,5.406449979,15.525625,184.6875,72,1326471.034,2431523.438,0.75,0.984375,0,0,4200,2,2,0,0.048,3.52,2,13.05065025,6.2973258,1207.181163
3511,mp-759887,Sr9(NiO3)7,700,5.385008382,15.61418919,184.1081081,112,1334829.574,2388078.89,0.736303871,0.981738495,0,0,4200,2,2,0,0.048,3.52,2,13.0729742,7.997049394,1207.824324
3512,mp-759966,Ti2Mn(PO4)3,700,3.134747975,17.94388889,166.1666667,108,1290476.362,339506.1728,3.666666667,0.805555556,0,4.93E-32,2000,8,3,0,0.079,2.95,2,13.90460627,2.299600287,1362.802081
3513,mp-760130,Ba8Mn8O23,700,5.620336116,15.78687179,186.6666667,86,961573.2942,984930.9665,2.624589086,0.967784352,0,0,3000,5,2,0,0.14462,5.02,2,14.36082041,2.411958707,815.542804
3514,mp-760403,CaCd3O4,700,6.646018539,14.81725,186.625,8,366312.9822,1219375,1,1,0,0,3900,2,2,0,0.02455,2.98,2,13.34977573,0.619515651,1495.733304
3515,mp-760432,Cu2O3,700,5.558472361,17.2,169.6,16,1814749.209,290400,0.24,0.96,0.24,0.24,1600,2,2,1,1.235,3.61,1,13.86579506,0.188180404,962.9433459
3516,mp-761036,CdSeO4,700,4.646706061,18.12916667,169.3333333,20,183689.7296,488055.5556,0.555555556,0.555555556,0,0,2200,2,2,0,1.4611135,2.98,2,13.86990927,0.195839918,1487.685236
3517,mp-761229,Na2MnO3,700,3.811823345,14.11666667,185.8333333,52,637379.5832,174722.2222,1.805555556,1,0.222222222,0.222222222,1600,5,2,1,0.547926,4.23,1,14.56466297,0.263569381,821.700528
3518,mp-763186,Li2Mn3SbO8,700,4.610096502,16.03028571,171.5,72,830614.1265,3767806.122,1.816326531,1.086734694,0.12244898,0.12244898,7900,5,3,1,0.618049,3.49,1,13.91860136,0.87938001,1526.344051
3519,mp-763291,V3O5F,700,4.299880701,17.64322222,169.7777778,64,2817423.504,1633580.247,6.024691358,0.839506173,0,0,3300,7,2,0,0.525,3.02,2,13.59521268,1.181266081,1379.095715
3520,mp-763481,Nb2CoO6,700,5.267397993,17.3,172,116,4370021.035,10702222.22,4.172839506,0.888888889,0.172839506,0.172839506,8500,7,2,1,0.66225646,2.51,1,10.86661392,1,2209.198736
3521,mp-763983,V2O3F,700,4.190156417,17.83433333,169.5,63,2818107.537,1570000,6.25,0.805555556,0,4.93E-32,3300,7,2,0,0.525,3.02,2,13.66007785,1.1330773,1388.371294
3522,mp-764233,Na8CoO6,700,2.525813675,12.00933333,195.2,46,631270.864,399288.8889,0.382222222,0.96,0.248888889,0.248888889,3100,3,2,1,0.547926,2.51,1,14.02654663,0.285632255,1539.327793
3523,mp-764496,Na14Ni2O9,700,2.697370421,11.4584,197.6,72,626884.5857,80224,0.2464,0.9216,0.2464,0.2464,1100,2,2,1,0.547926,3.52,1,14.52738707,0.182863989,812.9618394
3524,mp-765466,Ga2CoO4,700,5.769612768,16.72571429,168.8571429,84,1861348.58,4868571.429,1.714285714,2.816326531,0,0,5500,5,5,0,0.43,2.51,2,12.92947837,2.415422416,1858.723618
3525,mp-765493,Ba2Sb2O5,700,5.086310965,15.63355556,189.7777778,64,816807.8064,8717777.778,1.061728395,1.061728395,0,0,7900,3,3,0,0.14462,4.51,2,14.24662112,1,1232.106225
3526,mp-766093,Ti4(Ni5O8)3,700,5.43301753,16.5644186,173.1860465,110,2289282.617,67690.64359,3.037317469,0.986479178,0,0,1100,8,2,0,0.079,2.95,2,10.4032562,0.942372875,1195.954023
3527,mp-766173,Sr(RhO2)2,700,6.105733078,15.66471429,182.4285714,56,2920240.535,2348571.429,0.857142857,0.979591837,0.204081633,0.204081633,4200,3,2,1,0.048,3.8,1,12.81754425,5.149020935,1093.266094
3528,mp-766228,P2WO8,700,3.772788461,18.74636364,163.0909091,112,2760978.465,3504132.231,1.338842975,0.545454545,0,0,7000,6,3,0,0.746607,3.16,2,14.07176503,0.855527288,1605.804085
3529,mp-766341,NaSb5O13,700,5.500320429,17.97473684,170.1578947,84,643725.9265,10513241,0.271468144,0.448753463,0.049861496,0.049861496,7900,3,3,1,0.547926,4.23,1,14.06847917,1,1288.979675
3530,mp-768110,Li2Ti3CoO8,700,3.798857953,15.50242857,172.3571429,180,2167917.676,951020.4082,6.454081633,0.979591837,0.12244898,0.12244898,3100,8,2,1,0.079,2.51,1,12.8515816,4.230162389,1576.59491
3531,mp-768149,DyInO3,700,7.469215692,16.42242189,176,90,1527807.884,12198400,1.6,2.56,0,0,9500,5,5,0,0.3,3.59,2,12.79498847,1,1613.554876
3532,mp-768267,HoInO3,700,7.606348323,16.40128689,175.8,84,1623380.939,12198400,1.36,2.56,0,0,9500,5,5,0,0.3,3.58,2,12.98627576,1,1610.651814
3533,mp-768273,Gd3As5O12,700,5.560867921,17.04566076,172.55,174,1429044.578,9907500,24.1275,0.8475,0,0,9500,16,3,0,0.804,3.64,2,13.67112099,1,1724.979459
3534,mp-768342,SrNb2O4,700,5.791988026,15.40214286,184.7142857,88,4620447.563,12321224.49,6.408163265,0.979591837,0.204081633,0.204081633,8500,7,2,1,0.048,3.3,1,11.33014776,1,1655.888518
3535,mp-768510,Ba4Sn3O10,700,6.618601764,15.69494118,190.7647059,64,1099532.569,1329480.969,1.633217993,1.633217993,0,0,3000,4,4,0,0.14462,5.02,2,14.02738498,2.992122849,818.6173034
3536,mp-768621,MnV(PO4)2,700,3.218554179,18.07858333,165.6666667,102,1169791.93,798541.6667,2.305555556,0.805555556,0,4.93E-32,3300,7,3,0,0.525,3.02,2,14.10228956,0.6051783,1444.125759
3537,mp-769176,K5YO4,700,2.531107811,11.3771,221.5,176,1007645.997,7028100,5.36,0.96,0.25,0.25,9800,9,2,1,0.307,3.65,1,14.56474706,2.650411125,1881.184376
3538,mp-769211,Tb2Pb2O7,700,8.901521065,16.84203332,175.8181818,64,1671290.75,11460495.87,1.537190083,1.454545455,0,0,9500,5,4,0,0.35674316,3.6,2,13.84083795,1,1622.393519
3539,mp-769222,Dy2Pb2O7,700,9.036779632,17.08529263,175.4545455,60,1321812.06,11460495.87,0.925619835,1.454545455,0,0,9500,4,4,0,0.352,3.59,2,13.91357427,1,1637.509171
3540,mp-769284,Dy2SeO2,700,8.287759395,14.70764378,191.2,14,1547518.82,17454400,0.96,0.96,0,0,9500,4,2,0,0.352,3.59,2,13.50900325,1,1647.155922
3541,mp-769349,BaTa6O16,700,7.8988335,17.1543913,175.3043478,74,5969837.744,782570.8885,5.213610586,0.846880907,0,0,3000,7,2,0,0.14462,3.31,2,13.70226771,1.83994222,1204.595073
3542,mp-769597,Li2CoGe3O8,700,4.86338864,16.28028571,172.3571429,132,1740589.846,3818163.265,0.943877551,1.714285714,0.12244898,0.12244898,5300,4,4,1,0.618049,2.51,1,11.72727397,1.523751644,1828.159445
3543,mp-770423,Mg2Mn3O8,700,4.079360428,16.70707692,167.4615385,62,833657.2024,2839171.598,2.544378698,0.946745562,0,0,5300,5,2,0,1.4611135,3.21,2,14.2446116,0.483362342,1452.101355
3544,mp-770547,Mn2PO5,700,3.385653292,17.60125,168.75,92,823926.7631,369843.75,1.609375,0.984375,0,0,2000,5,3,0,0.746607,6.83,2,15.36403804,0.339702597,538.2280357
3545,mp-770618,MgMnO3,700,4.176192536,16.4132,166.8,22,776845.9879,3457600,2.56,0.96,0,0,5300,5,2,0,1.4611135,3.21,2,14.21323141,0.516248535,1435.550158
3546,mp-770767,SmCuO3,700,7.122042732,16.44518439,177.6,60,1398972.754,12361600,6.4,0.96,0.16,0.16,9500,8,2,1,1.235,3.61,1,12.56171967,1,1673.610714
3547,mp-770846,Ba3Sn2O7,700,6.575342839,15.56108333,191.8333333,44,1084568.665,1346875,1.638888889,1.638888889,0,0,3000,4,4,0,0.14462,5.02,2,14.04438926,2.650037866,818.4885744
3548,mp-770957,Be(CoO2)2,700,5.478126164,16.64042857,165.8571429,28,2333429.281,6675510.204,0.857142857,0.979591837,0,0,8000,3,2,0,-2.4,2.29,2,14.43034474,0.598470433,2214.832562
3549,mp-770972,Li2Ni3BiO8,700,5.819971448,16.211,169.8571429,108,1392016.563,1893520.408,0.209183673,1.086734694,0.12244898,0.12244898,5300,3,3,1,0.618049,3.49,1,13.15338391,0.741668654,1246.54763
3550,mp-771112,Li2Mn3NiO8,700,4.269366505,15.98671429,170.8571429,140,1079920.585,722653.0612,1.821428571,0.979591837,0.12244898,0.12244898,2900,5,2,1,0.618049,3.49,1,14.05888783,0.549666898,1101.500331
3551,mp-771704,Li2Cr3SbO8,700,4.685316911,15.90814286,171.7142857,78,1344078.447,4142040.816,3.025510204,1.086734694,0.229591837,0.229591837,7900,6,3,1,0.618049,2.88,1,13.19202186,0.982005819,1855.068162
3552,mp-771712,Li2Fe3SbO8,700,4.686897388,16.09457143,171.2857143,66,1410835.734,3873112.245,0.943877551,1.086734694,0.12244898,0.12244898,7900,4,3,1,0.151,2.87,1,12.60371113,2.175128501,1816.653664
3553,mp-771766,Nb3Co(PO4)6,700,3.117966239,18.48529412,164.1764706,90,2084703.614,5146608.997,1.993079585,0.643598616,0.080449827,0.080449827,8500,7,3,1,0.66225646,2.51,1,13.81633429,1.085049116,2276.170688
3554,mp-771816,Gd3NbO7,700,7.274421127,16.09574684,180.3636364,276,3521422.326,17785123.97,37.47107438,0.925619835,0.082644628,0.082644628,9500,16,2,1,0.917406,3.3,1,12.28805785,1,1835.29556
3555,mp-771876,Li5NiO4,700,2.741982345,12.353,171.5,120,729195.1919,1342500,0.25,0.96,0.25,0.25,2900,2,2,1,0.618049,3.49,1,14.5205705,1.01341956,882.4273047
3556,mp-772042,LiTiVO4,700,3.686967887,15.43785714,172.5714286,96,2356226.889,1307755.102,6.816326531,0.979591837,0.12244898,0.12244898,3300,8,2,1,0.079,2.95,1,13.62022233,4.41917396,1321.300534
3557,mp-772047,V2SiO4,700,3.953446604,16.41371429,176,104,2637323.761,2800000,4.775510204,1.632653061,0,0,4700,7,4,0,0.525,3.02,2,13.78714451,1.443556543,1489.254525
3558,mp-772403,NbVO4,700,5.068821345,17.1405,172.1666667,88,4154645.225,8733333.333,5.555555556,0.888888889,0.138888889,0.138888889,8500,7,2,1,0.525,3.02,1,12.96101756,1,1802.815997
3559,mp-772410,Ti(SO4)2,700,2.648381013,19.06090909,162.4545455,84,981614.6391,31735.53719,2.975206612,0.330578512,0,0,1100,8,2,0,0.079,2.95,2,14.10182051,0.421820132,1348.154579
3560,mp-772578,Li2Mn3SnO8,700,4.651464341,15.96242857,172.2857143,74,955467.3082,866326.5306,1.943877551,1.387755102,0.12244898,0.12244898,2900,5,4,1,0.618049,3.49,1,13.90014746,0.633146279,1118.858405
3561,mp-772660,NbCrO4,700,5.19170158,17.25833333,172,84,3719435.408,8672222.222,4.583333333,0.888888889,0.222222222,0.222222222,8500,7,2,1,0.666,2.88,1,12.64895711,1,1912.605465
3562,mp-772788,Ba2Cu2O5,700,4.866008263,15.46022222,187.5555556,48,1385076.972,1017777.778,0.666666667,0.987654321,0.172839506,0.172839506,3000,2,2,1,0.14462,3.61,1,13.66071635,2.072014727,1094.201385
3563,mp-772797,Ti2Cu(PO4)3,700,3.216264711,17.97833333,165.6666667,100,1414748.665,339506.1728,3.617283951,0.805555556,0.052469136,0.052469136,2000,8,3,1,0.079,2.95,1,13.86738366,2.254357057,1350.420815
3564,mp-772813,Ca2Cu2O5,700,3.94919904,15.66066667,179.3333333,48,1334427.927,1837777.778,0.666666667,0.987654321,0.172839506,0.172839506,3900,2,2,1,0.02455,3.61,1,14.03624614,4.787169922,1123.042541
3565,mp-772976,Li8Mn15NiO32,700,4.100393744,15.94439286,171.2857143,149,936718.6764,733558.6735,2.117028061,0.979591837,0.12244898,0.12244898,2900,5,2,1,0.618049,3.49,1,14.12177865,0.559506146,1111.946139
3566,mp-773017,LiTi2(PO4)3,700,2.840550437,17.669,164.8888889,200,1161966.258,532500,3.617283951,0.805555556,0.052469136,0.052469136,2900,8,3,1,0.079,2.95,1,14.02847615,2.630668906,1428.699642
3567,mp-773047,KNb2PO8,700,3.471365413,17.1025,175.5833333,102,3254517.058,8545763.889,3.638888889,0.909722222,0.1875,0.1875,8500,7,3,1,0.50147,3.3,1,14.18195809,1,1687.75977
3568,mp-773085,LiCoSbO4,700,5.037591258,16.20457143,170.8571429,60,1244331.448,6473469.388,0.408163265,1.102040816,0.12244898,0.12244898,7900,3,3,1,0.618049,2.51,1,10.5596117,1.452108987,2092.43861
3569,mp-773116,La20S29O,700,4.972143122,10.8170985,204.64,480,2215538.645,18614544,11.76,0.96,0,0,9500,9,2,0,0.47,3.75,2,13.89889594,1,1495.369157
3570,mp-773843,LiTi2(PO4)3,700,2.843404659,17.669,164.8888889,200,1161966.258,532500,3.617283951,0.805555556,0.052469136,0.052469136,2900,8,3,1,0.079,2.95,1,14.02734521,2.630668906,1428.699642
3571,mp-773874,CuSb3(PO4)6,700,3.517530881,18.78823529,163,76,447469.2498,4361911.765,0.238754325,0.339965398,0.028546713,0.028546713,7900,3,3,1,0.746607,3.61,1,14.41011779,0.881208374,1537.68342
3572,mp-774246,Nb9VO25,700,4.284270288,17.66065714,170.5428571,120,4727077.348,12113763.27,5.102040816,0.816326531,0.191020408,0.191020408,8500,7,2,1,0.525,3.02,1,13.60470173,1,1807.230323
3573,mp-774425,FeSb3(PO4)6,700,3.457024594,18.77882353,163.2352941,79,474549.7482,4387240.484,0.277681661,0.339965398,0,0,7900,4,3,0,0.151,2.87,2,13.71048204,2.699790456,2048.174326
3574,mp-774472,PrSO,700,5.470769746,13.68534001,190.6666667,60,2605901.554,17608888.89,18,0.888888889,0,0,9500,11,2,0,0.962,3.67,2,13.82888342,1,1585.276613
3575,mp-774583,Li2Fe3SbO8,700,4.491335723,16.09457143,171.2857143,132,1410835.734,3873112.245,0.943877551,1.086734694,0.12244898,0.12244898,7900,4,3,1,0.151,2.87,1,12.88280176,2.961473028,1816.653664
3576,mp-774586,Nb3Sb(PO4)6,700,3.0990402,18.51117647,164.3529412,90,1950490.438,6242802.768,1.993079585,0.557958478,0.080449827,0.080449827,8500,7,3,1,0.746607,3.3,1,14.37235519,1.190218557,1685.740215
3577,mp-774715,Ba4LiNb3O12,700,5.866072894,15.3788,186.6,184,3021335.697,7825600,4.51,0.96,0.16,0.16,8500,7,2,1,0.14462,3.3,1,11.45463453,6.244733064,1702.78147
3578,mp-774920,LiFeSbO4,700,4.839395342,16.17314286,171.4285714,64,1170317.946,6367755.102,0.775510204,1.102040816,0.12244898,0.12244898,7900,4,3,1,0.151,2.87,1,12.3146453,3.517734765,1843.752757
3579,mp-774941,Li(NiO2)2,700,4.685373161,16.156,169.1428571,104,1618696.971,658367.3469,0.12244898,0.979591837,0.12244898,0.12244898,2900,2,2,1,0.618049,3.49,1,13.8847628,0.492972635,1039.799913
3580,mp-774951,Li2MnCr3O8,700,3.993369216,15.80814286,171.6428571,164,1394585.532,1400255.102,3.352040816,0.979591837,0.229591837,0.229591837,3100,6,2,1,0.618049,2.88,1,13.68212241,1.000350924,1376.196486
3581,mp-775149,Ti(SO4)2,700,2.630554105,19.06090909,162.4545455,84,981614.6391,31735.53719,2.975206612,0.330578512,0,0,1100,8,2,0,0.079,2.95,2,14.10835947,0.421820132,1348.154579
3582,mp-775161,Li2Ti3VO8,700,3.651738451,15.37407143,172.8571429,196,2325794.785,1009183.673,7.392857143,0.979591837,0.12244898,0.12244898,3300,8,2,1,0.079,2.95,1,13.64099043,4.239355102,1320.605292
3583,mp-775164,Li2NbCr3O8,700,4.181526909,15.66528571,172.5714286,172,2396865.74,4677755.102,4.209183673,0.979591837,0.244897959,0.244897959,8500,7,2,1,0.618049,2.88,1,13.57079612,1.141626001,1856.376068
3584,mp-775217,CoSb3(PO4)6,700,3.555500174,18.78529412,163.1176471,78,493345.4104,4439377.163,0.207612457,0.339965398,0,0,7900,3,3,0,0.66225646,2.51,2,13.5752621,0.994839272,2327.169035
3585,mp-775865,Li2Ti3MnO8,700,3.647417112,15.46528571,172.7142857,188,1970388.947,683928.5714,6.658163265,0.979591837,0.12244898,0.12244898,2900,8,2,1,0.079,2.95,1,13.64350846,3.33454457,1301.54696
3586,mp-776341,MnP6(WO8)3,700,3.913782696,18.49911765,164.3235294,89,2746578.205,3402664.36,1.471453287,0.643598616,0,0,7000,6,3,0,0.746607,3.16,2,14.01681276,0.808438114,1605.372594
3587,mp-777333,V2O3F,700,4.228541923,17.83433333,169.5,105,2818107.537,1570000,6.25,0.805555556,0,4.93E-32,3300,7,2,0,0.525,3.02,2,13.63786101,1.192588373,1388.371294
3588,mp-777396,Li2Mn3FeO8,700,4.057557292,15.95171429,171.3571429,148,1085342.476,829795.9184,1.943877551,0.979591837,0.12244898,0.12244898,2900,5,2,1,0.151,2.87,1,13.31469768,2.28371004,1376.124662
3589,mp-777452,LiNbCoO4,700,4.57574568,15.71885714,172.5714286,76,3292046.086,7482448.98,3.346938776,0.979591837,0.204081633,0.204081633,8500,7,2,1,0.618049,2.51,1,12.48692076,1.616760812,2129.041586
3590,mp-777460,MnPO4,700,3.609274408,18.185,165.5,64,613520.448,388888.8889,1.222222222,0.805555556,0,0,2000,5,3,0,0.746607,6.83,2,15.34047131,0.351062026,547.7711016
3591,mp-777540,V2O3F,700,4.184405361,17.83433333,169.5,105,2818107.537,1570000,6.25,0.805555556,0,4.93E-32,3300,7,2,0,0.525,3.02,2,13.66336435,1.192588373,1388.371294
3592,mp-777849,Nb3P6WO24,700,3.362048854,18.42088235,164.7058824,93,2707568.894,5937067.474,2.312283737,0.643598616,0.080449827,0.080449827,8500,7,3,1,0.746607,3.16,1,14.21652838,1.137545029,1738.767998
3593,mp-778152,Sc2Pt2O7,700,7.932154143,16.72036364,174.5454545,72,2944056.54,5785123.967,7.289256198,0.925619835,0.148760331,0.148760331,5500,9,2,1,0.188,3.31,1,13.69673232,1,1427.670443
3594,mp-778877,Li5InO4,700,3.29587348,12.2193,171.1,144,492395.4423,1473600,1.36,2.41,0.25,0.25,3300,5,5,1,0.3,3.49,1,14.28346041,1.917189787,983.8915641
3595,mp-779156,CdSeO4,700,4.512037029,18.12916667,169.3333333,40,183689.7296,488055.5556,0.555555556,0.555555556,0,0,2200,2,2,0,1.4611135,2.98,2,13.93052831,0.205833795,1487.685236
3596,mp-779594,Zn2As2O7,700,4.118387542,17.67909091,166.9090909,160,211919.2454,1142644.628,0.876033058,0.876033058,0,0,3300,3,3,0,0.804,2.66,2,13.47554157,0.593488362,1839.393159
3597,mp-779898,Na6NiO4,700,2.886364843,11.58272727,197,64,675727.237,80165.28926,0.247933884,0.925619835,0.247933884,0.247933884,1100,2,2,1,0.547926,3.52,1,14.48087762,0.181859354,814.6188178
