,ID,Name,XG_500,XG_600,XG_700,XG_800,XG_900,XG_1000
865,mp-559210,Ca5Te3O14,6.241751,6.241751,6.241751,6.241751,6.241751,6.241751
866,mp-559213,CsIn3O5,5.8865705,5.8561077,5.8707113,5.9254622,5.9887652,5.9994535
867,mp-559240,Li2MnSiO4,5.0144997,5.120076,5.120076,4.8049483,4.873322,4.873322
868,mp-559270,RbBa4Sb3O,4.07218,4.0950584,3.9495082,4.47495,4.6344967,4.6861258
869,mp-559283,TiSO5,2.3160734,0.99674547,0.93333185,1.6211454,1.7045051,1.8005205
870,mp-559325,Ba7Sc6Al2O19,4.8446007,4.8446007,4.7022877,4.7600226,4.627466,4.5915914
871,mp-559346,K3Nb3Si2O13,2.5904777,3.2777307,3.1355982,3.2735775,3.0579398,3.0579398
872,mp-559352,Ba4Na(BiO4)3,6.2549276,6.24424,6.24424,6.24424,6.24424,6.24424
873,mp-559549,K2LaNb5O15,2.386831,2.320897,2.2743115,2.2405171,2.30139,2.5664437
874,mp-559580,SrV2(PO5)2,4.9365244,4.932356,4.739079,4.739079,4.7624807,4.7919445
875,mp-559594,LaGaSe2O,2.1089847,2.2694492,2.2470326,2.3969193,2.4714618,2.4868238
876,mp-559713,Fe3(P2O7)2,2.2724457,2.613687,2.5913994,3.042968,2.9341378,2.7422
877,mp-560098,SbO2,3.7160137,4.0313134,4.081769,4.483878,4.6608114,4.643
878,mp-560340,La2Pd2O5,1.7541425,1.8427284,1.9474909,1.9474909,2.0137384,1.9607363
879,mp-560528,K2Ce(PO4)2,6.027711,5.82361,5.6104474,5.618282,5.7908792,5.859484
880,mp-560530,Nb2Cd2O7,-0.78310007,-0.7241829,-0.70289963,-0.65087444,-0.6400326,-0.6004012
881,mp-560544,Ba3Zn5In2O11,4.002983,3.9246235,3.813771,3.828446,2.8642416,2.308516
882,mp-560605,LiLa4AuO8,2.2882204,2.243381,2.243381,2.34487,2.7642925,2.7141123
883,mp-560608,Nd10S14O,1.9079915,2.2290149,2.319165,2.4609544,2.5954328,2.8198624
884,mp-560665,LaPb6BrO7,4.2534842,4.4499984,4.9107957,4.7585654,4.862941,4.8523507
885,mp-560740,La2SnS3O2,2.3640954,2.3904552,2.6353903,2.6799343,2.8298209,2.857929
886,mp-560751,GdFe3(BO3)4,1.8345186,1.8345186,1.9512008,1.9288656,1.9288656,2.5594957
887,mp-560835,Pr10Se14O,1.9793111,2.3283432,2.2794216,2.503257,2.5135221,2.7020764
888,mp-561045,Ba8Ce3(SbO6)4,5.259402,5.4092884,5.444681,5.431274,5.55759,5.844712
889,mp-561057,SbP2O7,3.1872716,4.1932254,4.1932254,4.141235,4.1916866,3.6207638
890,mp-561076,La3GaS5O,2.6528888,2.768074,2.9384277,3.065806,3.063954,3.2751513
891,mp-561103,BaTa2O6,4.7089815,4.682835,4.546636,4.6168923,4.263876,3.9074035
892,mp-561194,La10S14O,2.1232138,2.3504214,2.5770519,2.6860695,2.9755633,2.996091
893,mp-561406,K3Nb6VO19,3.3633566,3.4445047,3.4553466,3.490911,3.490911,3.494221
894,mp-561426,Ba2CrO4,0.7778865,0.87147844,0.79393005,0.69765735,0.76187456,0.6563896
895,mp-561448,Na4Ce(As2O7)2,4.3785424,4.264647,4.1833797,4.234857,4.1477866,4.234261
896,mp-561553,Ba4CeMn3O12,5.2094364,5.2810683,5.2704806,5.248671,5.292706,5.6095195
897,mp-561894,Ba2CoMoO6,3.6049807,3.4312673,3.3971474,2.9726794,2.095334,2.095334
898,mp-562779,ErCoO3,1.5407873,1.497008,1.497008,1.497008,1.497008,1.5335945
899,mp-562854,CsNb2BiO7,0.113312155,0.057335936,0.057335936,0.057335936,0.1891154,0.05255188
900,mp-566278,WO3,1.5813135,1.5660065,1.5667156,1.496934,1.5546592,1.5546592
901,mp-567291,Gd3OsO7,0.9803957,0.99025106,0.99025106,0.99025106,0.99025106,1.0126776
902,mp-5692,TbRhO3,3.5153024,3.395115,3.8348904,3.8237402,3.8075213,3.7739975
903,mp-5777,BaTiO3,2.5122683,2.5854254,2.389736,2.0807717,2.1859267,2.0928822
904,mp-5794,Zn(GaO2)2,2.5536199,2.2886238,1.7771875,1.7771875,1.7771875,1.7501608
905,mp-5803,NbPO5,2.6654415,2.6253443,2.855599,2.7726903,2.981947,2.981947
906,mp-581301,Li2MgMn3O8,5.166411,5.3629336,5.3629336,5.3629336,5.4349866,5.4349866
907,mp-581330,CsCa2Nb3O10,3.0625377,3.4455678,3.4387498,3.2154155,3.2154155,3.137459
908,mp-583297,Ba6Nb4S13O3,2.2552,2.8962877,2.6595185,2.6595185,2.6529222,2.7732217
909,mp-583454,Nb2Bi2PbO9,4.0104337,3.9888554,3.9888554,3.9888554,3.9888554,3.9448311
910,mp-583985,Li9Co3P8O29,4.6755238,4.3538175,4.5708966,4.629799,4.5077934,4.620932
911,mp-5843,Ce(PO3)3,2.9140978,4.084958,4.0329657,4.4166007,4.4166007,3.88796
912,mp-584429,Co(PO3)3,2.7638893,2.5907178,2.8216484,2.5535026,2.5730615,2.4867725
913,mp-5909,Zn2GeO4,2.6632862,2.6970801,2.6700535,2.6700535,2.6700535,2.5503387
914,mp-5933,BaTiO3,2.5038545,2.524554,2.3288646,2.0199006,2.1250558,2.0588074
915,mp-5966,Cd2SnO4,5.8997974,5.69964,5.7675147,5.396173,5.394769,5.3906007
916,mp-5986,BaTiO3,2.3698156,2.4429727,2.2472832,2.1837614,2.2889159,2.1958709
917,mp-5999,Sm2Ti2S2O5,-0.42231792,-0.4390819,-0.13954867,-0.19343327,-0.19343327,-0.06821211
918,mp-6055,Sm2SiTeO4,5.124825,5.6704206,5.8159657,5.941874,5.941874,5.921486
919,mp-6088,LaCuSO,1.1154522,1.3169221,1.615081,1.8116306,1.821896,2.1331892
920,mp-6101,Ba3Nb6(Si2O13)2,3.8107436,3.6769009,3.5956342,3.5956342,3.5956342,3.5989444
921,mp-6105,Pr2Ta3(SeO4)2,2.6642919,2.5391035,2.987878,3.436792,3.6925652,3.517383
922,mp-616175,EuSO4,4.325563,4.725572,4.6801267,4.7589855,4.6331096,4.4177427
923,mp-6166,PrCuSO,1.372152,1.7472416,1.7092987,1.760218,1.9349004,1.945166
924,mp-616601,Ba2InRuO6,4.6981783,4.687913,4.45218,4.233707,3.9724088,3.848469
925,mp-617,PtO2,3.9591837,4.1284943,4.1284943,4.0896072,4.0896072,4.0896072
926,mp-623092,Gd4Au2O9,2.865423,3.192225,3.194111,3.194111,3.1833684,3.5035057
927,mp-6233,NaSr3RuO6,0.636407,0.31750947,0.20553519,0.40706939,0.45439887,0.45439887
928,mp-6259,SrLi2Ta2O7,4.208079,4.208079,4.208079,4.208079,4.208079,4.327651
929,mp-6273,Ba4Na(SbO4)3,5.827388,5.948389,5.897475,5.8477125,5.7520423,5.787203
930,mp-6281,NaCa3RuO6,5.1050935,5.0188704,5.163233,5.030393,4.9276085,4.5177145
931,mp-631631,Mn5V2Pb3O16,3.0523837,3.1328406,3.1535401,2.630517,2.9305587,2.9305587
932,mp-6342,LiCa3RuO6,5.5364704,5.3800774,5.3800774,5.479956,5.534384,5.7014136
933,mp-636284,WO3,1.5275964,1.4941245,1.4948336,1.4250523,1.4827775,1.4827775
934,mp-6428,Ba2YRuO6,2.274904,2.3304543,2.409613,2.409613,2.409613,2.3189974
935,mp-646749,Nb2Ni4O9,2.7227607,3.0105052,3.0744472,3.0744472,3.2174273,3.2563138
936,mp-647391,CeP5O14,3.192628,2.4322138,2.610029,3.6159766,3.563985,3.6144383
937,mp-647532,Eu5P3ClO12,5.522192,5.695893,5.6278706,5.6995025,5.6156373,5.4154015
938,mp-650224,Fe7(P2O7)4,2.2918131,2.6671584,2.629454,2.9079294,2.964383,2.8642526
939,mp-6514,NaLaTiO4,1.2717546,1.3323425,1.3323425,1.2723669,1.1634496,1.236014
940,mp-652683,Ba2Fe6O11,4.393485,4.2770214,4.045321,3.6006937,3.784182,3.7877975
941,mp-6548,K2La2Ti3O10,1.7152356,1.660369,1.7280368,1.6741515,1.6198794,1.6198794
942,mp-656887,Ni3O4,5.9607406,5.9607406,5.9607406,5.9607406,5.9607406,5.9377856
943,mp-6622,BaNd2Ti3O10,0.46384507,0.38360286,0.5527216,0.49883693,0.49883693,0.49883693
944,mp-662600,La20Ti11(S22O3)2,0.30433002,0.33991244,0.7879158,0.82389355,0.81645346,0.87611413
945,mp-6639,RbGeSbO5,5.8163195,5.9810324,5.890374,6.058576,6.006584,5.8548856
946,mp-669388,Gd2Se2O,1.4969176,1.6784612,1.5257758,1.5150329,1.7954599,2.0585654
947,mp-669389,Sr3InRhO6,5.3916383,5.3916383,5.410183,5.410183,5.410183,5.410183
948,mp-6721,Sr3LiRuO6,1.0223539,0.79341733,0.90858567,0.42371392,0.37263077,0.34656852
949,mp-674490,FeSbO4,1.4780537,1.4780537,1.4549795,1.4642838,1.2966655,1.2966655
950,mp-675370,LiMnO2,5.467292,5.684413,5.684413,5.462402,5.4754887,5.4754887
951,mp-675857,Cd2SnO4,2.7067113,2.6275556,2.7007127,2.213266,2.2096477,2.2096477
952,mp-6761,NaTi2(PO4)3,1.7285954,2.3485475,2.6897895,2.6182342,2.8812926,3.014409
953,mp-676861,AlSbO4,3.1985776,2.9491084,2.7162127,2.6877956,2.676601,2.676601
954,mp-683963,Gd3RuO7,1.8116647,1.7348896,1.7348896,1.7348896,1.7348896,1.7381991
955,mp-690544,Ga2FeO4,3.6844532,3.5719995,3.3315377,3.1812155,3.1812155,3.0529673
956,mp-703673,YbVO3,2.3313391,2.6327784,2.6327784,2.7605355,2.7087357,2.7453225
957,mp-703682,GdMn2O5,2.3899944,2.6691377,3.0422177,3.0256567,3.0256567,3.0358908
958,mp-7041,CaHgO2,4.629941,4.540086,4.3819065,4.4281816,4.422078,4.455956
959,mp-704943,Li2Mn3ZnO8,5.16346,4.8925962,4.8839955,4.8926573,4.6177025,4.8286524
960,mp-705116,Sr2MnMoO6,5.1807613,5.145608,5.055957,5.055957,5.0365267,5.107167
961,mp-705411,WO3,1.33609,1.296733,1.2974421,1.2276605,1.2727941,1.2727941
962,mp-7060,LaZnPO,-0.7654088,-0.86432725,-0.86432725,-0.699418,-0.51987714,-0.42701185
963,mp-7061,NdZnAsO,0.5574653,0.58124995,0.58124995,0.58124995,0.58124995,0.49004778
964,mp-7128,Cd(AsO3)2,1.460059,1.3975333,1.3581828,1.1503536,1.0089945,1.0037752
965,mp-7148,K2SrTa2O7,2.176973,2.1350458,2.1391995,2.1407444,2.1790845,2.1790845
966,mp-715923,WO3,1.9222187,1.9069115,1.9076205,1.837839,1.8955642,1.8955642
967,mp-7181,CsSr2Ta3O10,4.760638,4.760638,4.7719393,4.7719393,4.7719393,4.766108
968,mp-721324,Gd2(MoO4)3,2.5032215,2.5130696,2.8402114,2.8472252,2.848778,2.848778
969,mp-7233,La2SeO2,1.6859215,1.8765084,1.8705546,2.0091405,1.9561383,1.9579331
970,mp-7288,Sc2SO2,5.2209682,5.3256326,5.3102155,5.471177,5.3656006,5.2418485
971,mp-7374,Ba(CuO)2,5.8377795,5.8377795,5.8377795,5.8377795,5.8377795,5.827091
972,mp-7375,KNbO3,3.85119,4.220997,4.421557,4.255187,4.1739197,4.1772294
973,mp-744259,Ca3Mn2(GeO4)3,6.327765,6.327765,6.327765,6.327765,6.327765,6.327765
974,mp-752418,La2Se2O,1.1901246,1.6732646,1.6533343,1.7919201,2.086914,2.1757238
975,mp-752445,TiV2O7,3.674211,3.5825603,3.5794325,3.8213232,3.921597,3.9174285
976,mp-752598,Mn(AsO2)2,4.869404,5.0972133,5.0972133,5.0972133,5.2231774,5.212489
977,mp-752629,K(CoO2)2,5.1568265,4.7934685,4.457334,4.383735,4.368881,3.6211483
978,mp-752658,Y2SeO2,3.7016418,3.5491338,3.8043551,3.8835769,4.0295706,4.183892
979,mp-752849,Y2Pb2O7,2.8382843,2.9109998,3.024188,3.024188,3.1014154,3.6023104
980,mp-752989,Ti8O13,5.453752,5.4416842,5.258369,5.2288146,5.443534,5.35511
981,mp-753066,Ti2CoO5,4.401563,4.2633324,4.343532,4.390862,3.6965804,3.8766236
982,mp-753192,Yb4Sb2O,2.1274464,2.4241326,2.5696774,2.6963987,2.5993226,2.7879694
983,mp-753287,CaCdO2,2.2836978,2.15709,1.9149168,1.8549163,1.9079187,1.9079187
984,mp-753414,Lu2Pt2O7,3.7821186,3.7621536,4.0813246,4.0813246,4.158552,4.475404
985,mp-753467,TaCrO4,4.981168,5.022309,5.037726,4.919727,4.955485,5.041715
986,mp-753489,Zn(CoO2)2,2.1888623,2.2043812,2.1616755,2.1542525,2.0905147,2.1012573
987,mp-753679,NbVO4,3.4700015,3.4974272,3.4974272,3.4974272,3.4974272,3.5397513
988,mp-753736,Ta2MnO6,5.406119,5.4853015,5.6630416,5.4439588,5.281238,5.3312306
989,mp-753747,Ta3O7F,3.2750463,3.3139334,3.09485,2.9020538,2.5429628,2.5429628
990,mp-753781,EuHfO3,3.459131,3.4480226,3.5600126,3.5600126,3.5600126,3.6852338
991,mp-753920,Tm2SeO2,3.5264916,3.7641654,3.7129595,3.7022169,4.021387,4.021387
992,mp-753983,In2HgO4,4.3385234,4.4650702,4.4650702,4.3427625,4.392708,4.119817
993,mp-753993,NbVO5,3.4662833,3.4662833,3.417015,3.417015,3.417015,3.417015
994,mp-754207,Tb2Mn2O7,3.1902444,3.2627509,3.313916,3.4256237,3.3660116,3.448015
995,mp-754225,YbTiO3,2.1044033,2.138443,2.138443,2.2123628,2.1584778,2.1950645
996,mp-754246,TiSnO3,4.185601,4.203571,4.1222606,4.1025243,3.864856,3.6941364
997,mp-754318,MnZnO3,4.601215,4.6048923,4.4093456,4.189536,4.189596,3.8756688
998,mp-754329,CdSnO3,4.2371836,4.3398757,4.321547,4.2612915,3.8401372,3.8401372
999,mp-754534,Li2CeO3,3.2729135,3.0333488,3.0051742,2.9944315,3.337653,3.2856185
1000,mp-754748,CoO2,3.3284464,3.163696,3.096935,2.9163482,2.927091,3.0875432
1001,mp-754768,Tb2Pt2O7,3.5055437,3.4417853,3.3918762,3.856115,3.8474514,3.7979558
1002,mp-754794,La2S2O,2.076071,2.328773,2.373317,2.4983094,2.7285078,2.8294382
1003,mp-754807,LiFeSbO4,2.0212345,2.0212345,2.0212345,2.0212345,2.0212345,2.0212345
1004,mp-754827,Tm2TeO2,3.0204375,3.6728103,3.6692085,3.6692085,3.6584659,3.9776354
1005,mp-754848,Na2SnO3,5.9003243,5.9003243,5.9003243,5.9003243,5.9003243,5.9003243
1006,mp-754967,BaTeO4,4.9269404,4.9269404,4.9269404,4.9269404,4.9269404,4.9269404
1007,mp-755026,La2Pt2O7,3.7370408,4.138738,4.0465617,4.122273,4.122273,4.2338014
1008,mp-755041,Tm2Mn2O7,2.3697045,2.572876,3.139479,3.139479,3.141365,3.1779518
1009,mp-755094,Li2FeO2,4.546246,4.3271627,4.3271627,4.344974,4.344974,4.344974
1010,mp-755116,In2Pt2O7,5.1358576,5.1180463,5.1180463,5.1180463,5.1180463,5.1180463
1011,mp-755190,TaVO4,4.3369083,4.6828704,4.8597937,4.7811537,4.742125,4.775402
1012,mp-755197,V2O3F,2.617121,2.742997,2.8143554,2.8686593,2.7238631,2.211976
1013,mp-755293,Sr4Sb2O,3.8938723,3.8659525,4.155253,4.507417,4.4789176,4.4789176
1014,mp-755340,Tb2SeO2,3.0314116,3.1321232,3.3137567,3.2473872,3.404452,3.3882332
1015,mp-755363,Ba3SiO,4.8958464,4.8958464,4.8958464,4.8958464,4.8958464,4.8958464
1016,mp-755404,Gd3SbO7,1.2717497,1.80622,1.80622,1.80622,1.7954774,1.7954774
1017,mp-755450,La2Ce2O7,3.56676,3.5047843,3.7852113,3.8867004,4.38885,4.258643
1018,mp-755557,Mg(NiO2)2,4.6749763,4.6749763,4.6749763,4.6749763,4.553975,4.621997
1019,mp-755561,MnP2O7,3.6746848,3.6746848,3.6746848,3.6746848,3.6746848,3.6746848
1020,mp-755583,LuVO3,2.749313,2.696776,3.015191,3.004381,3.004381,3.0963259
1021,mp-755587,V2O3F,3.0140815,3.1399574,3.2113159,3.2656198,3.1208236,2.9706337
1022,mp-755635,Ho2Pt2O7,3.5568914,3.493133,3.383612,3.8894231,3.8987992,3.8493035
1023,mp-755695,Li2CoGeO4,5.3040543,5.5360603,5.2830515,4.8787475,4.6452236,4.597923
1024,mp-755697,V2O3F,2.5899658,2.742997,2.7810786,2.8297725,2.7238631,2.6719143
1025,mp-755701,LiMnSbO4,3.970946,3.9013846,4.0853806,4.1711884,4.2573595,4.2573595
1026,mp-755709,LiFeO2,4.737023,4.856595,4.702063,4.712188,4.7259583,4.8870044
1027,mp-755723,Er2Pb2O7,3.3876402,3.723681,3.8009083,3.8009083,4.1177635,4.067854
1028,mp-755756,Y2TeO2,1.092832,1.0412158,1.1517297,1.2856947,1.1979071,1.2883819
1029,mp-755869,Dy2Mn2O7,2.9433594,2.9873629,2.9873629,2.9873629,3.0645902,3.4840133
1030,mp-755934,LiMnSnO4,5.27119,5.2454305,5.2693443,5.2693443,5.2693443,5.1776824
1031,mp-756107,Li2Fe3SbO8,2.5878987,2.5878987,2.5878987,2.5878987,2.5878987,2.5878987
1032,mp-756117,Li2TiTeO6,4.675729,4.646361,4.646361,4.6844425,4.6998596,4.5550632
1033,mp-756148,Sm2Pt2O7,3.5347302,3.6185088,3.843364,3.8408284,3.8408284,3.8117201
1034,mp-756254,LiNiSbO4,4.273836,4.233739,4.526014,4.866515,4.959478,5.1093974
1035,mp-756275,LiTiCrO4,5.2168283,5.260867,5.139866,5.097349,5.133908,5.0590205
1036,mp-756311,LiFeSnO4,3.3425775,3.2682662,3.3176355,3.27941,3.340844,3.340844
1037,mp-756347,Y2Pt2O7,2.8834374,3.1973023,3.2745297,3.5913804,3.4818592,3.995756
1038,mp-756366,LiMnNiO4,5.6419306,5.568977,5.5543733,5.417032,5.391272,5.391272
